OOV check failed for substitution: سٹیشن -> اسٹیشن
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: مصنع -> سافٹ
OOV check failed for substitution: لطیف -> ویئر
OOV check failed for substitution: مصنع -> سافٹ
OOV check failed for substitution: لطیف -> ویئر
OOV check failed for substitution: مصنع -> سافٹ
OOV check failed for substitution: لطیف -> ویئر
OOV check failed for substitution: مصنع -> سافٹ
OOV check failed for substitution: لطیف -> ویئر
OOV check failed for substitution: دہن -> احتراق
OOV check failed for substitution: اخراجہ -> نسخہ
OOV check failed for substitution: اخراجہ -> نسخہ
OOV check failed for substitution: مصنع -> سافٹ
OOV check failed for substitution: لطیف -> ویئر
OOV check failed for substitution: مصنع -> سافٹ
OOV check failed for substitution: لطیف -> ویئر
OOV check failed for substitution: مصنع -> سافٹ
OOV check failed for substitution: لطیف -> ویئر
OOV check failed for substitution: طورمصنع -> طورسافٹ
OOV check failed for substitution: لطیف -> ویئر
OOV check failed for substitution: مصنع -> سافٹ
OOV check failed for substitution: لطیف -> ویئر
OOV check failed for substitution: مصنع -> سافٹ
OOV check failed for substitution: لطیف -> ویئر
OOV check failed for substitution: ڈرامہ -> ڈراما
OOV check failed for substitution: کلیسا -> کلیسیا
OOV check failed for substitution: عیسائیت -> مسیحیت
OOV check failed for substitution: کیتھولک -> کاتھولک
OOV check failed for substitution: دریائوں -> دریاؤں
OOV check failed for substitution: لھولے -> کھولے
OOV check failed for substitution: بوہت -> بہت
OOV check failed for substitution: گرنے -> گیرنے
OOV check failed for substitution: ٹروڈس -> ٹروڈوس
OOV check failed for substitution: ۱۹۳۴ -> ۱۸۳۴
OOV check failed for substitution: طباخی -> پکوان
OOV check failed for substitution: تمغہ -> تمغا
OOV check failed for substitution: ڈرامہ -> ڈراما
OOV check failed for substitution: ڈرامہ -> ڈراما
OOV check failed for substitution: دھوکہ -> دھوکا
OOV check failed for substitution: موسوقی -> موسیقی
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہریاستہائے -> امریکاریاستہائے
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: ۲۸ -> ۱۸
OOV check failed for substitution: ۲۰ -> ۲۲
OOV check failed for substitution: ۰۰۰ -> ۴۸۹
OOV check failed for substitution: ۶۲ -> ۶۱
OOV check failed for substitution: ۴۹واں -> ۵۰واں
OOV check failed for inserted word: اقامت
OOV check failed for deleted word: اقامت
OOV check failed for substitution: اسطاعت -> استطاعت
OOV check failed for substitution: مزہبی -> مذہبی
OOV check failed for substitution: جاتاہے -> جاتا
OOV check failed for substitution: سترہویں -> پچیسویں
OOV check failed for deleted word: ںدگی
OOV check failed for substitution: راجا -> راجہ
OOV check failed for substitution: راجہ -> راجا
OOV check failed for substitution: راجہ -> راجا
OOV check failed for substitution: ڈرامہ -> ڈراما
OOV check failed for substitution: فلمیں -> فلم
OOV check failed for substitution: کتے -> ہاٹ
OOV check failed for inserted word: ڈاگ
OOV check failed for substitution: کوئ -> کوئی
OOV check failed for substitution: اندازا -> اندازہ
OOV check failed for substitution: پذیر -> پزیر
OOV check failed for substitution: نکلاتا -> نکلتا
OOV check failed for substitution: نچھلا -> نچلا
OOV check failed for substitution: ویکپیڈیا -> ویکیپیڈیا
OOV check failed for substitution: ویکپیڈیا -> ویکیپیڈیا
OOV check failed for substitution: سنسکرتی -> سنسکرت
OOV check failed for substitution: پارسی -> زرتشتی
OOV check failed for substitution: زند -> ژند
OOV check failed for substitution: آوستا -> اوستا
OOV check failed for substitution: ظہور۲۵۰۰سال -> ظہور۳۵۰۰سال
OOV check failed for substitution: قاعد -> قاعدہ
OOV check failed for substitution: مطابق -> مطابق۲۵۰۰
OOV check failed for substitution: گزرنا -> گذرنا
OOV check failed for substitution: موجاو -> موہاوی
OOV check failed for substitution: موجاو -> موہاوی
OOV check failed for substitution: تقدیس -> تقدس
OOV check failed for substitution: خاخاموں -> حاخاموں
OOV check failed for substitution: ڈبیٹ -> مباحث
OOV check failed for substitution: ھدایا -> ہدایات
OOV check failed for substitution: ت -> کا
OOV check failed for substitution: کامجموعہ -> مجموعہ
OOV check failed for substitution: مشتعمل -> مشتمل
OOV check failed for substitution: یشیفات -> یشیوات
OOV check failed for substitution: یشیفات -> یشیوات
OOV check failed for substitution: یشیوہ -> یشیوا
OOV check failed for substitution: یشیوہ -> یشیوا
OOV check failed for deletion context around: )
OOV check failed for substitution: کالی -> کیلی
OOV check failed for substitution: ڈولپ -> ڈویلپ
OOV check failed for substitution: گاوں -> گاؤں
OOV check failed for deleted word: دبیز
OOV check failed for substitution: متنمصری -> مصری
OOV check failed for substitution: اکدی -> عکادی
OOV check failed for substitution: الحاخام -> حاخام
OOV check failed for substitution: پھیلتی -> پھیلتا
OOV check failed for substitution: پیٹح -> پیٹھ
OOV check failed for substitution: عم -> عام
OOV check failed for substitution: فم -> فہم
OOV check failed for substitution: پذیر -> پزیر
OOV check failed for substitution: دیکھئیے -> دیکھیے
OOV check failed for deletion context around: مایہ
OOV check failed for deleted word: ناز
OOV check failed for insertion context around: مایہ
OOV check failed for inserted word: ناز
OOV check failed for substitution: بھائ -> بھائی
OOV check failed for substitution: ھیں -> ہیں
OOV check failed for substitution: بھترین -> بہترین
OOV check failed for substitution: کھیلنا -> کھیلنی
OOV check failed for substitution: ہوے -> ہوئے
OOV check failed for substitution: ہوے -> ہوئے
OOV check failed for substitution: ایوارڈ -> ایوارڈس
OOV check failed for substitution: پذیر -> پزیر
OOV check failed for inserted word: نمونیا
OOV check failed for deletion context around: "
OOV check failed for substitution: عصاب -> اعصاب
OOV check failed for substitution: پہلوئوں -> پہلوؤں
OOV check failed for substitution: پہیہ -> پہیا
OOV check failed for substitution: پہونچے -> پہنچے
OOV check failed for substitution: ۳۰۰ -> ۲۸۹
OOV check failed for substitution: اندازا -> اندازہ
OOV check failed for substitution: بو -> ابو
OOV check failed for deletion context around: رہے
OOV check failed for insertion context around: بالی
OOV check failed for substitution: اردو -> وڈ
OOV check failed for substitution: مترجمیں -> مترجمین
OOV check failed for substitution: اندازا -> اندازہ
OOV check failed for substitution: اثرانداز -> اثراندازی
OOV check failed for substitution: ولے -> والے
OOV check failed for substitution: چوہدری -> چودھری
OOV check failed for substitution: ۱۹۲۱ -> ۱۹۱۶
OOV check failed for substitution: نئ -> نئئے
OOV check failed for substitution: پاکستانچوہدری -> پاکستانچودھری
OOV check failed for substitution: سورۃ -> سورہ
OOV check failed for substitution: مافات -> صافات
OOV check failed for substitution: ویں -> ۱۴۶ویں
OOV check failed for substitution: عرصہئ -> عرصہ
OOV check failed for substitution: ںائب -> نائب
OOV check failed for substitution: البموں -> البم
OOV check failed for substitution: تنازعہ -> تنازع
OOV check failed for deletion context around: نام
OOV check failed for substitution: گانوںسے -> گانوں
OOV check failed for insertion context around: سے
OOV check failed for substitution: اوپر -> اوپری
OOV check failed for deleted word: البلد
OOV check failed for inserted word: پدم
OOV check failed for insertion context around: بھوشن
OOV check failed for deleted word: پدم
OOV check failed for deletion context around: بھوشن
OOV check failed for substitution: شمارندی -> کمپیوٹر
OOV check failed for substitution: ٹھیکیڈار -> ٹھیکیدار
OOV check failed for substitution: کلیہ -> کلیے
OOV check failed for substitution: ۱۹۳۵ -> ۱۹۳۳
OOV check failed for substitution: ۱۹۳۵ -> ۱۹۳۳
OOV check failed for substitution: سکول -> اسکول
OOV check failed for substitution: طریقئہ -> طریق
OOV check failed for substitution: ہنددستان -> ہندستان
OOV check failed for substitution: ھ -> ۲۹۰ھ
OOV check failed for substitution: اڈہ -> اڈا
OOV check failed for substitution: جارت -> تجارت
OOV check failed for substitution: گئ -> گئی
OOV check failed for deletion context around: نے
OOV check failed for inserted word: دارا
OOV check failed for substitution: داراسنگھ -> سنگھ
OOV check failed for deletion context around: دل
OOV check failed for substitution: ہؤا -> ہوا
OOV check failed for substitution: ممیرا -> ممیری
OOV check failed for substitution: صحابی -> تابعی
OOV check failed for substitution: والید -> والد
OOV check failed for substitution: جائیداد -> جائداد
OOV check failed for substitution: پرواہ -> پروا
OOV check failed for substitution: مصائب -> مصاحب
OOV check failed for substitution: تمہارے -> تمھارے
OOV check failed for substitution: ممفیس -> ممفس
OOV check failed for substitution: ۱۹۴۰ -> ۱۹۳۴
OOV check failed for substitution: عیسائی -> مسیحی
OOV check failed for deletion context around: حضرت
OOV check failed for substitution: عیسی -> یسوع
OOV check failed for insertion context around: مسیح
OOV check failed for substitution: ستاد -> ستادتھے
OOV check failed for substitution: کھنڈرات -> کھنڈروں
OOV check failed for substitution: پولوس -> پولس
OOV check failed for substitution: پولوس -> پولس
OOV check failed for substitution: جنوعہ -> جنجوعہ
OOV check failed for substitution: سکول -> اسکول
OOV check failed for substitution: روائتی -> روایتی
OOV check failed for substitution: آلاتیات -> میکانیات
OOV check failed for substitution: آلاتیات -> میکانیات
OOV check failed for substitution: میل -> ۱۶۰میل
OOV check failed for substitution: راجہ -> راجا
OOV check failed for substitution: گاوں -> گاؤں
OOV check failed for substitution: سکول -> اسکول
OOV check failed for substitution: سکول -> اسکول
OOV check failed for substitution: سکول -> اسکول
OOV check failed for substitution: ا -> اللہ
OOV check failed for substitution: ا -> اللہ
OOV check failed for substitution: ۱۹۴۵ -> ۱۸۴۵
OOV check failed for substitution: اندازا -> اندازہ
OOV check failed for substitution: ھے -> ہے
OOV check failed for substitution: ھے -> ہے
OOV check failed for substitution: حدت -> وحدت
OOV check failed for substitution: ساسی -> سیاسی
OOV check failed for substitution: مکتبہ -> مکتب
OOV check failed for substitution: پختونخوا -> پشتونخوا
OOV check failed for substitution: قام -> قوم
OOV check failed for substitution: برضغیر -> برصغیر
OOV check failed for substitution: ند -> ہند
OOV check failed for substitution: آذادی -> آزادی
OOV check failed for substitution: ممبران -> ارکان
OOV check failed for substitution: سجنیدہ -> سنجیدہ
OOV check failed for deletion context around: سر
OOV check failed for insertion context around: صاحب
OOV check failed for substitution: داکٹر -> ڈاکٹر
OOV check failed for substitution: دوسست -> دوست
OOV check failed for substitution: مخصوس -> مخصوص
OOV check failed for substitution: کھوار -> چترالی
OOV check failed for substitution: ا -> اتر
OOV check failed for substitution: تراکھنڈ -> کھنڈ
OOV check failed for substitution: ۳۱ -> ۳۳
OOV check failed for substitution: پذیر -> پزیر
OOV check failed for substitution: یہودی -> یہود
OOV check failed for substitution: ٹھہکبکات -> تحقیقات
OOV check failed for substitution: امپلس -> اضطراب
OOV check failed for substitution: ڈسارڈر -> نبضہ
OOV check failed for substitution: ہوے -> ہوئے
OOV check failed for substitution: تصنیفات -> تصانیف
OOV check failed for substitution: تصنیفات -> تصانیف
OOV check failed for substitution: حائیڈروجن -> ہائیڈروجن
OOV check failed for substitution: مرت -> مرمت
OOV check failed for substitution: عیسائیوں -> مسیحیوں
OOV check failed for substitution: عیسائی -> مسیحی
OOV check failed for substitution: ۳۴ -> ۳۸
OOV check failed for substitution: استوریس -> آستوریاس
OOV check failed for substitution: فاول -> فاولا
OOV check failed for substitution: پذیرائی -> پزیرائی
OOV check failed for substitution: پالاکڑ -> پالاکاڈ
OOV check failed for substitution: ۱۳ -> ۱۵
OOV check failed for substitution: نشادہی -> جواب
OOV check failed for substitution: ۴۸ -> ۵۰
OOV check failed for deletion context around: عطا
OOV check failed for insertion context around: مشن
OOV check failed for substitution: ۳۸ -> ۳۹
OOV check failed for substitution: پذیر -> پزیر
OOV check failed for substitution: متنازعہ -> متنازع
OOV check failed for substitution: پذیر -> پزیر
OOV check failed for substitution: ہؤا -> ہوا
OOV check failed for substitution: اخراجہ -> نسخہ
OOV check failed for substitution: اخراجہ -> نسخہ
OOV check failed for substitution: تہہ -> تہ
OOV check failed for substitution: کتاب -> کتان
OOV check failed for substitution: کوتلیہ -> کوٹلیہ
OOV check failed for substitution: کوتلیہ -> کوٹلیہ
OOV check failed for substitution: کوتلیہ -> کوٹلیہ
OOV check failed for substitution: یے -> ہے
OOV check failed for substitution: سیہاسی -> سیاسی
OOV check failed for substitution: کیوں -> کیو
OOV check failed for substitution: اکھٹے -> ایکھٹے
OOV check failed for substitution: محمول -> محمولات
OOV check failed for substitution: آستانہئ -> آستانہ
OOV check failed for substitution: پذیر -> پزیر
OOV check failed for substitution: عیسائی -> مسیحی
OOV check failed for substitution: میں -> ۱۹۷۲میں
OOV check failed for deletion context around: دربار
OOV check failed for insertion context around: دربار
OOV check failed for substitution: ۳کی -> کی
OOV check failed for substitution: مصطفی۳ -> مصطفی
OOV check failed for substitution: اللہ۳ -> اللہ
OOV check failed for substitution: ل۳ -> ل
OOV check failed for substitution: ) -> ۴
OOV check failed for substitution: ) -> ۵
OOV check failed for substitution: ) -> ۷
OOV check failed for substitution: ) -> ۸
OOV check failed for substitution: ) -> ۹
OOV check failed for substitution: ) -> ۱۰
OOV check failed for substitution: ) -> ۱۱
OOV check failed for substitution: ) -> ۱۲
OOV check failed for substitution: ) -> ۱۶
OOV check failed for substitution: ) -> ۱۸
OOV check failed for substitution: ) -> ۱۹
OOV check failed for substitution: ) -> ۲۱
OOV check failed for substitution: ) -> ۲۲
OOV check failed for substitution: گزرا -> گذرا
OOV check failed for substitution: ۱۹ -> ۲۳
OOV check failed for substitution: ۳ -> ۷
OOV check failed for substitution: پہونچے -> پہنچے
OOV check failed for substitution: خصوصآ -> خصوصا
OOV check failed for substitution: التاس -> املتاس
OOV check failed for substitution: ۱۴ -> ۱۵
OOV check failed for substitution: ۱۶ -> ۵۲
OOV check failed for deletion context around: ہے
OOV check failed for insertion context around: کوہ
OOV check failed for deletion context around: پہاڑ
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: بہوت -> بھوت
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for insertion context around: کے
OOV check failed for substitution: کےمشرقی -> مشرقی
OOV check failed for substitution: سکول -> اسکول
OOV check failed for substitution: یورک -> یارک
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: تریخی -> تاریخی
OOV check failed for substitution: کائونٹی -> کاؤنٹی
OOV check failed for substitution: ۰۸ -> ۰۹
OOV check failed for substitution: ایتھنز -> سڈنی
OOV check failed for substitution: دیگ -> دیگر
OOV check failed for substitution: شہزاد -> شہنراد
OOV check failed for substitution: رائے -> راے
OOV check failed for substitution: پذیر -> پزیر
OOV check failed for substitution: تمہارے -> تمھارے
OOV check failed for substitution: الطبقات -> طبقات
OOV check failed for substitution: الکبری -> کبری
OOV check failed for substitution: درض -> درج
OOV check failed for substitution: محمول -> محمولات
OOV check failed for substitution: شیعہ -> شیعوں
OOV check failed for substitution: مظابق -> مطابق
OOV check failed for substitution: جوکچہ -> جوکچھ
OOV check failed for substitution: اھم -> اہم
OOV check failed for insertion context around: جسے
OOV check failed for substitution: جسےابو -> ابو
OOV check failed for deleted word: غنوی
OOV check failed for substitution: قمیص -> قمیض
OOV check failed for substitution: قمیص -> قمیض
OOV check failed for substitution: سیفد -> سفید
OOV check failed for substitution: جائوں -> جاؤں
OOV check failed for substitution: رفا -> رفقا
OOV check failed for substitution: گزرا -> گذرا
OOV check failed for substitution: بیزل -> بازیل
OOV check failed for substitution: بیزل -> بازیل
OOV check failed for insertion context around: جامعہ
OOV check failed for deletion context around: یونیورسٹی
OOV check failed for substitution: اخراجہ -> نسخہ
OOV check failed for inserted word: شرکہ
OOV check failed for deletion context around: کارپوریشن
OOV check failed for substitution: اسکو -> اس
OOV check failed for deletion context around: کہ
OOV check failed for substitution: سٹیشن -> اسٹیشن
OOV check failed for substitution: پراجیکٹ -> منصوبہ
OOV check failed for substitution: قائدہ -> قاعدہ
OOV check failed for substitution: قائدہ -> قاعدہ
OOV check failed for substitution: شمارندہ -> کمپیوٹر
OOV check failed for substitution: حسابان -> احصا
OOV check failed for substitution: آصیا -> آسیہ
OOV check failed for substitution: فیلوشپ -> اردوفیلوشپ
OOV check failed for substitution: بحثیت -> بحیثیت
OOV check failed for substitution: تنازعہ -> تنازع
OOV check failed for substitution: فننش -> فنی
OOV check failed for substitution: مشعر -> اشاریہ
OOV check failed for substitution: مجموعہ -> مجمع
OOV check failed for substitution: سکت -> سکتے
OOV check failed for substitution: اپواس -> اپاس
OOV check failed for substitution: دھوکہ -> دھوکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: کئ -> کئی
OOV check failed for substitution: اپکے -> آپکے
OOV check failed for substitution: ذیر -> زیر
OOV check failed for substitution: ہوے -> ہوئے
OOV check failed for substitution: ملائشیا -> ملائیشیا
OOV check failed for substitution: وکیپیڈیا -> ویکیپیڈیا
OOV check failed for substitution: جازف -> جوزف
OOV check failed for substitution: کلی -> کنی
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: مؤتمر -> تنظیم
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: پہونچتی -> پہنچتی
OOV check failed for substitution: ئسینس -> ئسنس
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: پ -> پہ
OOV check failed for substitution: جاے -> جائے
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: افریقہ -> افریقا
OOV check failed for substitution: پذیر -> پزیر
OOV check failed for substitution: اٹحا -> اٹھا
OOV check failed for substitution: طرزیات -> ٹیکنالوجی
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: ایشا -> ایشیا
OOV check failed for substitution: بارلی -> جو
OOV check failed for substitution: جان -> یان
OOV check failed for substitution: اوقیانوس -> الکاہل
OOV check failed for substitution: نارفوک -> نورفک
OOV check failed for substitution: لیئے -> لیے
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر۳ -> ہیلیئم۳
OOV check failed for substitution: شمصر۴ -> ہیلیئم۴
OOV check failed for substitution: شمصر۳ -> ہیلیئم۳
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر۴ -> ہیلیئم۴
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر۴ -> ہیلیئم۴
OOV check failed for substitution: شمصر۳ -> ہیلیئم۳
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: شمصر -> ہیلیئم
OOV check failed for substitution: آبساز -> ہائیڈروجن
OOV check failed for substitution: آبساز -> ہائیڈروجن
OOV check failed for substitution: تعدیلہ -> نیوٹرون
OOV check failed for substitution: تعدیلوں -> نیوٹرون
OOV check failed for substitution: ہمجے -> ہمجاوں
OOV check failed for substitution: اولیے -> پروٹون
OOV check failed for substitution: تیزابساز -> آکسیجن
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: جہان -> جہاں
OOV check failed for substitution: السنہ -> زبان
OOV check failed for substitution: السنہ -> زبان
OOV check failed for substitution: ک -> کے
OOV check failed for substitution: اپنی -> مقای
OOV check failed for substitution: قوائد -> قواعد
OOV check failed for substitution: اندازا -> اندازہ
OOV check failed for substitution: نیپالی -> سرائیکی
OOV check failed for substitution: ہندی -> لہندی
OOV check failed for substitution: مراٹھی -> اورمراٹھی
OOV check failed for substitution: نقطہ -> نقط
OOV check failed for substitution: صیح -> صحیح
OOV check failed for substitution: تصنف -> تصنیف
OOV check failed for substitution: خزانہ -> خزان
OOV check failed for substitution: ممونیت -> ممنونیت
OOV check failed for substitution: صیح -> صحیح
OOV check failed for substitution: صیح -> صحیح
OOV check failed for substitution: گجرتی -> گجراتی
OOV check failed for substitution: آیائی -> آریائی
OOV check failed for substitution: صیح -> صحیح
OOV check failed for substitution: صیح -> صحیح
OOV check failed for substitution: صیح -> صحیح
OOV check failed for substitution: نواح -> ونواح
OOV check failed for substitution: نطیر -> نظیر
OOV check failed for substitution: پانی -> پاننی
OOV check failed for substitution: ہوگیں -> ہوگئیں
OOV check failed for deleted word: سرائیکی
OOV check failed for substitution: مگدھی -> ماگدھی
OOV check failed for substitution: مگدھی -> ماگدھی
OOV check failed for substitution: مگدھی -> ماگدھی
OOV check failed for substitution: مگدھی -> ماگدھی
OOV check failed for substitution: مگدھی -> ماگدھی
OOV check failed for substitution: مگدھی -> ماگدھی
OOV check failed for substitution: مگدھی -> ماگدھی
OOV check failed for substitution: مگدھی -> ماگدھی
OOV check failed for substitution: خصوصیتیں -> خصوصیات
OOV check failed for substitution: خصوصیتیں -> خصوصیات
OOV check failed for substitution: تیونس -> تیونسی
OOV check failed for substitution: زبراثقال -> زیراثقال
OOV check failed for substitution: زبراثقال -> زیراثقال
OOV check failed for substitution: زبراثقال -> زیراثقال
OOV check failed for substitution: برنامج -> پروگرام
OOV check failed for substitution: برنامج -> سوفٹویئر
OOV check failed for substitution: ۹۱۱ -> ۹۳۵
OOV check failed for deleted word: بلال
OOV check failed for inserted word: بلال
OOV check failed for substitution: جووینٹیس -> یووینٹیس
OOV check failed for substitution: دھوکہ -> دھوکا
OOV check failed for substitution: مکئ -> مکئی
OOV check failed for substitution: ے -> ہے
OOV check failed for substitution: ساھانے -> سکھانے
OOV check failed for substitution: کیمرہ -> کیمرا
OOV check failed for substitution: ۱۹۲۴ -> ۱۹۲۲
OOV check failed for substitution: ۷۴ -> ۷۸
OOV check failed for substitution: طرزیات -> ٹیکنالوجی
OOV check failed for substitution: گزرے -> گذرے
OOV check failed for substitution: بھائ -> بھائی
OOV check failed for substitution: ۲۰۰ہجری -> ۲۰۰ھ
OOV check failed for substitution: تمہارے -> تمھارے
OOV check failed for substitution: تمہارے -> تمھارے
OOV check failed for substitution: حسابان -> احصا
OOV check failed for substitution: سامسنگ -> سامسونگ
OOV check failed for substitution: سامسنگ -> سامسونگ
OOV check failed for substitution: لیئے -> لیے
OOV check failed for substitution: آلاتیات -> میکانیات
OOV check failed for substitution: اندازا -> اندازہ
OOV check failed for substitution: جمع -> ۰جمع
OOV check failed for substitution: عیسائی -> مسیحی
OOV check failed for substitution: شئے -> شے
OOV check failed for substitution: نہین -> نہیں
OOV check failed for substitution: مغول -> مغلوں
OOV check failed for substitution: ھندوستان -> ہندوستان
OOV check failed for substitution: ھوئی -> ہوئی
OOV check failed for substitution: مایع -> مائع
OOV check failed for substitution: مایع -> مائع
OOV check failed for substitution: کیی -> کی
OOV check failed for inserted word: ۱۷۳۴
OOV check failed for insertion context around: میں
OOV check failed for deleted word: ۱۷۳۴
OOV check failed for deletion context around: میں
OOV check failed for substitution: دیکھئیے -> دیکھیے
OOV check failed for substitution: طرزیاتی -> تکنیکی
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: کلیسا -> کلیسیا
OOV check failed for substitution: کلیسا -> کلیسیا
OOV check failed for substitution: پکثرت -> بکثرت
OOV check failed for substitution: تصنیفات -> تصانیف
OOV check failed for substitution: عیسائی -> مسیحی
OOV check failed for substitution: عیسائی -> مسیحی
OOV check failed for substitution: پنجاپ -> پنجاب
OOV check failed for substitution: تے -> سے
OOV check failed for substitution: جھاڑکھنڈ -> جھارکھنڈ
OOV check failed for substitution: جھاڑکھنڈ -> جھارکھنڈ
OOV check failed for substitution: سیمڈیگا -> سمڈیگا
OOV check failed for substitution: اڑیسہ -> اوڈیشا
OOV check failed for substitution: حفری -> فوسل
OOV check failed for substitution: حفری -> فوسل
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: امریکہ -> امریکا
OOV check failed for substitution: اندازا -> اندازہ
OOV check failed for substitution: وکر -> وکرم
OOV check failed for inserted word: ۴
OOV check failed for inserted word: پرینیت
OOV check failed for insertion context around: کور
OOV check failed for deletion context around: کے
OOV check failed for deleted word: پرینیت
OOV check failed for deletion context around: کور
OOV check failed for substitution: آفیسرمیلیک -> آفیسرملک
OOV check failed for substitution: مہاراجہ -> مہاراجا
OOV check failed for substitution: وکرم -> بکرم
OOV check failed for substitution: دھماکہ -> دھماکا
OOV check failed for substitution: دھماکہ -> دھماکا
OOV check failed for substitution: دھماکہ -> دھماکا
OOV check failed for substitution: دھماکہ -> دھماکا
